loc,trait,name,sum_sq,df,F,PR(>F)
Glyma.02G050100,water_soluble_protein,Residual,3110.873365,152,NA,NA
Glyma.06G206800,water_soluble_protein,C(type),254.5721394,2,5.8388336,0.003572925
Glyma.06G206800,water_soluble_protein,Residual,3466.186308,159,NA,NA
Glyma.14G053600,water_soluble_protein,C(type),200.0912703,2,4.423460007,0.013543776
Glyma.14G053600,water_soluble_protein,Residual,3505.643416,155,NA,NA
Glyma.15G213400,water_soluble_protein,C(type),235.9324277,3,3.806457104,0.014500505
Glyma.15G213400,water_soluble_protein,Residual,1239.643171,60,NA,NA
Glyma.13G224800,water_soluble_protein,C(type),163.6257608,2,3.165401214,0.047530061
Glyma.13G224800,water_soluble_protein,Residual,2067.677993,80,NA,NA
Glyma.04G014600,water_soluble_protein,C(type),172.561725,1,7.547057485,0.006737745
Glyma.04G014600,water_soluble_protein,Residual,3475.444868,152,NA,NA
Glyma.13G253500,water_soluble_protein,C(type),168.6905726,1,7.575224155,0.006605736
Glyma.13G253500,water_soluble_protein,Residual,3540.727045,159,NA,NA
Glyma.16G069300,water_soluble_protein,C(type),246.7636394,2,5.692531588,0.004130228
Glyma.16G069300,water_soluble_protein,Residual,3294.498468,152,NA,NA
Glyma.06G163300,water_soluble_protein,C(type),213.375921,2,4.615336138,0.011345922
Glyma.06G163300,water_soluble_protein,Residual,3467.395135,150,NA,NA
Glyma.06G206500,water_soluble_protein,C(type),102.1364696,1,4.658434267,0.032401719
Glyma.06G206500,water_soluble_protein,Residual,3486.08518,159,NA,NA
Glyma.18G159800,water_soluble_protein,C(type),191.1557757,1,8.733707551,0.003590095
Glyma.18G159800,water_soluble_protein,Residual,3545.714748,162,NA,NA
Glyma.08G321900,water_soluble_protein,C(type),165.6889283,1,7.37873938,0.007335483
Glyma.08G321900,water_soluble_protein,Residual,3547.875771,158,NA,NA
Glyma.11G234700,water_soluble_protein,C(type),365.5810892,1,17.54257714,4.62E-05
Glyma.11G234700,water_soluble_protein,Residual,3355.18293,161,NA,NA
Glyma.18G137300,water_soluble_protein,C(type),234.9835774,3,3.616768861,0.014661381
Glyma.18G137300,water_soluble_protein,Residual,3291.842814,152,NA,NA
Glyma.18G163800,water_soluble_protein,C(type),223.9457981,3,3.37762507,0.019946598
Glyma.18G163800,water_soluble_protein,Residual,3381.439759,153,NA,NA
Glyma.19G082900,water_soluble_protein,C(type),205.3150431,1,9.402622905,0.002544466
Glyma.19G082900,water_soluble_protein,Residual,3493.749268,160,NA,NA
Glyma.09G253600,water_soluble_protein,C(type),224.0466039,1,10.59452286,0.001391032
Glyma.09G253600,water_soluble_protein,Residual,3298.994272,156,NA,NA
Glyma.08G285200,water_soluble_protein,C(type),159.5058215,1,7.225628466,0.007942721
Glyma.08G285200,water_soluble_protein,Residual,3554.076629,161,NA,NA
Glyma.08G283700,water_soluble_protein,C(type),214.2193061,1,10.00242363,0.001879168
Glyma.08G283700,water_soluble_protein,Residual,3341.011439,156,NA,NA
Glyma.08G160700,water_soluble_protein,C(type),148.5946966,1,6.720604157,0.010418769
Glyma.08G160700,water_soluble_protein,Residual,3515.540598,159,NA,NA
Glyma.18G150900,water_soluble_protein,C(type),286.0024113,2,7.363443436,0.00089804
Glyma.18G150900,water_soluble_protein,Residual,2835.382143,146,NA,NA
Glyma.18G201900,water_soluble_protein,C(type),205.3163212,2,4.578210877,0.011802191
Glyma.18G201900,water_soluble_protein,Residual,3251.364711,145,NA,NA
Glyma.20G229800,water_soluble_protein,C(type),318.6566357,2,7.376858013,0.000883241
Glyma.20G229800,water_soluble_protein,Residual,3196.562954,148,NA,NA
Glyma.16G213400,water_soluble_protein,C(type),211.4969741,2,4.885019698,0.008787346
Glyma.16G213400,water_soluble_protein,Residual,3290.42072,152,NA,NA
Glyma.03G100000,water_soluble_protein,C(type),142.1710711,1,6.479497822,0.011882606
Glyma.03G100000,water_soluble_protein,Residual,3422.902159,156,NA,NA
Glyma.10G031700,water_soluble_protein,C(type),232.2369041,1,10.61642863,0.001368953
Glyma.10G031700,water_soluble_protein,Residual,3500.038096,160,NA,NA
Glyma.14G215600,water_soluble_protein,C(type),172.4763102,2,3.804913191,0.02438247
Glyma.14G215600,water_soluble_protein,Residual,3490.40181,154,NA,NA
Glyma.08G030100,water_soluble_protein,C(type),142.1223862,1,6.368271045,0.012593176
Glyma.08G030100,water_soluble_protein,Residual,3570.762242,160,NA,NA
Glyma.13G053300,water_soluble_protein,C(type),202.7653477,2,4.562814997,0.011931855
Glyma.13G053300,water_soluble_protein,Residual,3310.679573,149,NA,NA
Glyma.18G157700,water_soluble_protein,C(type),266.5753327,3,4.427903138,0.00534214
Glyma.18G157700,water_soluble_protein,Residual,2608.818981,130,NA,NA
Glyma.20G109800,water_soluble_protein,C(type),499.244172,3,7.859058599,6.75E-05
Glyma.20G109800,water_soluble_protein,Residual,3091.534361,146,NA,NA
Glyma.13G165500,water_soluble_protein,C(type),249.1205192,3,4.933893428,0.002702115
Glyma.13G165500,water_soluble_protein,Residual,2490.922391,148,NA,NA
Glyma.09G022800,water_soluble_protein,C(type),218.8666032,1,9.705035412,0.002204783
Glyma.09G022800,water_soluble_protein,Residual,3360.22719,149,NA,NA
Glyma.18G018400,water_soluble_protein,C(type),351.2444666,3,5.634102646,0.001120563
Glyma.18G018400,water_soluble_protein,Residual,2950.881882,142,NA,NA
Glyma.18G172600,water_soluble_protein,C(type),160.0853143,1,7.694699111,0.006257149
Glyma.18G172600,water_soluble_protein,Residual,3058.279585,147,NA,NA
Glyma.06G209100,water_soluble_protein,C(type),269.9290444,1,12.61299201,0.000501825
Glyma.06G209100,water_soluble_protein,Residual,3466.941479,162,NA,NA
Glyma.18G136400,water_soluble_protein,C(type),217.6923706,4,3.156213578,0.016264929
Glyma.18G136400,water_soluble_protein,Residual,2293.340151,133,NA,NA
Glyma.08G351100,water_soluble_protein,C(type),314.1179517,2,7.222158944,0.001006486
Glyma.08G351100,water_soluble_protein,Residual,3327.263148,153,NA,NA
Glyma.04G035700,water_soluble_protein,C(type),160.0705667,1,7.465540969,0.007005438
Glyma.04G035700,water_soluble_protein,Residual,3387.718271,158,NA,NA
Glyma.16G078100,water_soluble_protein,C(type),337.558668,3,5.356193375,0.001569701
Glyma.16G078100,water_soluble_protein,Residual,3130.098686,149,NA,NA
Glyma.03G099100,water_soluble_protein,C(type),361.9311708,2,9.313508058,0.000154955
Glyma.03G099100,water_soluble_protein,Residual,2875.705531,148,NA,NA
Glyma.10G032600,water_soluble_protein,C(type),361.1213098,3,5.428579747,0.001447958
Glyma.10G032600,water_soluble_protein,Residual,3193.067741,144,NA,NA
Glyma.06G233200,water_soluble_protein,C(type),165.6083695,2,4.78729925,0.009624178
Glyma.06G233200,water_soluble_protein,Residual,2646.385697,153,NA,NA
Glyma.18G235500,water_soluble_protein,C(type),101.1301997,1,4.461556846,0.036218518
Glyma.18G235500,water_soluble_protein,Residual,3626.72325,160,NA,NA
Glyma.10G032100,water_soluble_protein,C(type),337.864653,3,5.880709279,0.000810224
Glyma.10G032100,water_soluble_protein,Residual,2796.048174,146,NA,NA
Glyma.05G050500,water_soluble_protein,C(type),235.0099818,2,5.284734003,0.006041571
Glyma.05G050500,water_soluble_protein,Residual,3379.689235,152,NA,NA
Glyma.06G324500,water_soluble_protein,C(type),116.7765233,1,5.236486731,0.023434945
Glyma.06G324500,water_soluble_protein,Residual,3545.787119,159,NA,NA
Glyma.13G207200,water_soluble_protein,C(type),405.6724407,3,7.179832546,0.000157972
Glyma.13G207200,water_soluble_protein,Residual,2730.913455,145,NA,NA
Glyma.16G082400,water_soluble_protein,C(type),204.0201564,2,4.505639741,0.012682691
Glyma.16G082400,water_soluble_protein,Residual,3192.314932,141,NA,NA
Glyma.06G207700,water_soluble_protein,C(type),308.5669383,2,7.023257923,0.001207346
Glyma.06G207700,water_soluble_protein,Residual,3361.028605,153,NA,NA
Glyma.04G026000,water_soluble_protein,C(type),148.6671772,2,3.297753905,0.039510412
Glyma.04G026000,water_soluble_protein,Residual,3583.966823,159,NA,NA
Glyma.03G042300,water_soluble_protein,C(type),323.0265236,4,4.73609487,0.001368887
Glyma.03G042300,water_soluble_protein,Residual,2114.362678,124,NA,NA
Glyma.03G182000,water_soluble_protein,C(type),137.3877244,1,6.291695636,0.01315937
Glyma.03G182000,water_soluble_protein,Residual,3384.635639,155,NA,NA
Glyma.12G032200,water_soluble_protein,C(type),200.8522117,1,9.201891908,0.002816649
Glyma.12G032200,water_soluble_protein,Residual,3536.018312,162,NA,NA
Glyma.08G277800,water_soluble_protein,C(type),201.1651403,1,9.174116346,0.002862599
Glyma.08G277800,water_soluble_protein,Residual,3508.394841,160,NA,NA
Glyma.18G045200,water_soluble_protein,C(type),176.4694523,1,7.901202339,0.005570014
Glyma.18G045200,water_soluble_protein,Residual,3506.517466,157,NA,NA
Glyma.05G026200,water_soluble_protein,C(type),130.667514,1,6.118668107,0.014434109
Glyma.05G026200,water_soluble_protein,Residual,3374.176676,158,NA,NA
Glyma.13G193900,water_soluble_protein,C(type),326.7733897,5,2.834289393,0.021093849
Glyma.13G193900,water_soluble_protein,Residual,1775.510367,77,NA,NA
Glyma.01G069400,water_soluble_protein,C(type),120.4721174,1,5.344210658,0.022066415
Glyma.01G069400,water_soluble_protein,Residual,3606.807444,160,NA,NA
Glyma.03G096300,water_soluble_protein,C(type),195.0073192,2,4.51871359,0.012397127
Glyma.03G096300,water_soluble_protein,Residual,3301.395324,153,NA,NA
Glyma.18G045400,water_soluble_protein,C(type),154.4234358,1,6.861919347,0.009657748
Glyma.18G045400,water_soluble_protein,Residual,3578.200944,159,NA,NA
Glyma.12G011000,water_soluble_protein,C(type),249.8657519,3,3.489755722,0.017674839
Glyma.12G011000,water_soluble_protein,Residual,3102.657257,130,NA,NA
Glyma.07G178400,water_soluble_protein,C(type),182.4547014,2,4.688818692,0.010678932
Glyma.07G178400,water_soluble_protein,Residual,2743.346948,141,NA,NA
Glyma.04G152400,water_soluble_protein,C(type),176.3225337,1,7.911614237,0.005531482
Glyma.04G152400,water_soluble_protein,Residual,3543.560394,159,NA,NA
Glyma.08G158500,water_soluble_protein,C(type),104.9792947,1,4.651579138,0.032527528
Glyma.08G158500,water_soluble_protein,Residual,3588.395975,159,NA,NA
Glyma.18G219700,water_soluble_protein,C(type),279.6490117,4,3.951551082,0.00499662
Glyma.18G219700,water_soluble_protein,Residual,1857.697498,105,NA,NA
Glyma.18G160000,water_soluble_protein,C(type),129.1384649,1,6.602165547,0.011147478
Glyma.18G160000,water_soluble_protein,Residual,2973.122458,152,NA,NA
Glyma.13G144300,water_soluble_protein,C(type),94.90724798,1,4.221617026,0.041518326
Glyma.13G144300,water_soluble_protein,Residual,3641.963276,162,NA,NA
Glyma.08G348900,water_soluble_protein,C(type),347.909196,2,8.826624744,0.000238369
Glyma.08G348900,water_soluble_protein,Residual,2936.48318,149,NA,NA
Glyma.08G221000,water_soluble_protein,C(type),232.6558386,3,3.569336964,0.015617071
Glyma.08G221000,water_soluble_protein,Residual,3259.090427,150,NA,NA
Glyma.19G227100,water_soluble_protein,C(type),256.8453013,1,11.84063947,0.000739373
Glyma.19G227100,water_soluble_protein,Residual,3470.695,160,NA,NA
Glyma.08G304000,water_soluble_protein,C(type),318.5277206,3,5.469846114,0.001445126
Glyma.08G304000,water_soluble_protein,Residual,2445.802676,126,NA,NA
Glyma.08G099200,water_soluble_protein,C(type),402.5324502,2,10.20841735,6.92E-05
Glyma.08G099200,water_soluble_protein,Residual,2996.788354,152,NA,NA
Glyma.20G109000,water_soluble_protein,C(type),241.3376562,2,5.480933364,0.004995772
Glyma.20G109000,water_soluble_protein,Residual,3478.545272,158,NA,NA
Glyma.02G003700,water_soluble_protein,C(type),246.6745104,1,12.54598133,0.00053444
Glyma.02G003700,water_soluble_protein,Residual,2850.937132,145,NA,NA
Glyma.12G048300,water_soluble_protein,C(type),176.6769573,1,8.009684323,0.005245844
Glyma.12G048300,water_soluble_protein,Residual,3551.324744,161,NA,NA
Glyma.04G019100,water_soluble_protein,C(type),161.1551327,2,3.584575963,0.030072365
Glyma.04G019100,water_soluble_protein,Residual,3484.239954,155,NA,NA
Glyma.06G158800,water_soluble_protein,C(type),192.4453565,1,8.795826199,0.003476036
Glyma.06G158800,water_soluble_protein,Residual,3544.425167,162,NA,NA
Glyma.08G219500,water_soluble_protein,C(type),234.565179,2,5.725641197,0.004066363
Glyma.08G219500,water_soluble_protein,Residual,2888.208421,141,NA,NA
Glyma.14G019400,water_soluble_protein,C(type),158.5518725,2,4.526798563,0.013221924
Glyma.14G019400,water_soluble_protein,Residual,1681.207982,96,NA,NA
Glyma.13G202700,water_soluble_protein,C(type),279.1096217,2,6.558297785,0.001847515
Glyma.13G202700,water_soluble_protein,Residual,3276.984604,154,NA,NA
Glyma.17G045900,water_soluble_protein,C(type),268.449337,5,2.36633109,0.042635625
Glyma.17G045900,water_soluble_protein,Residual,3199.159803,141,NA,NA
Glyma.17G245400,water_soluble_protein,C(type),190.6081472,1,8.663912837,0.003725917
Glyma.17G245400,water_soluble_protein,Residual,3542.038369,161,NA,NA
Glyma.08G354500,water_soluble_protein,C(type),279.0615993,2,6.391917939,0.002153975
Glyma.08G354500,water_soluble_protein,Residual,3361.705103,154,NA,NA
Glyma.20G227200,water_soluble_protein,C(type),230.5544251,3,3.223217566,0.024671354
Glyma.20G227200,water_soluble_protein,Residual,3266.503691,137,NA,NA
Glyma.18G235200,water_soluble_protein,C(type),109.5755367,1,4.875940765,0.02865583
Glyma.18G235200,water_soluble_protein,Residual,3595.631431,160,NA,NA
Glyma.03G161800,water_soluble_protein,C(type),199.5272785,2,4.741852999,0.010110252
Glyma.03G161800,water_soluble_protein,Residual,3071.687657,146,NA,NA
Glyma.15G187700,water_soluble_protein,C(type),372.2056959,4,4.626000456,0.001686475
Glyma.15G187700,water_soluble_protein,Residual,2313.210701,115,NA,NA
Glyma.08G288100,water_soluble_protein,C(type),177.1937387,1,8.064042719,0.005094442
Glyma.08G288100,water_soluble_protein,Residual,3559.676785,162,NA,NA
Glyma.09G024800,water_soluble_protein,C(type),299.5687871,1,14.08472893,0.00024408
Glyma.09G024800,water_soluble_protein,Residual,3403.04781,160,NA,NA
Glyma.20G230200,water_soluble_protein,C(type),146.100272,1,6.771161831,0.010180698
Glyma.20G230200,water_soluble_protein,Residual,3279.679604,152,NA,NA
Glyma.07G251000,water_soluble_protein,C(type),144.5423751,2,3.219304037,0.042586564
Glyma.07G251000,water_soluble_protein,Residual,3591.891252,160,NA,NA
Glyma.05G152300,water_soluble_protein,C(type),145.9411229,1,6.549839648,0.011472344
Glyma.05G152300,water_soluble_protein,Residual,3364.526576,151,NA,NA
Glyma.08G119900,water_soluble_protein,C(type),303.3270882,1,14.15740394,0.000237011
Glyma.08G119900,water_soluble_protein,Residual,3363.777219,157,NA,NA
Glyma.08G095700,water_soluble_protein,C(type),223.0017158,1,10.28105485,0.001619509
Glyma.08G095700,water_soluble_protein,Residual,3513.868808,162,NA,NA
Glyma.04G107400,water_soluble_protein,C(type),196.6823189,2,4.499493043,0.01261415
Glyma.04G107400,water_soluble_protein,Residual,3365.832197,154,NA,NA
Glyma.18G183100,water_soluble_protein,C(type),325.1220731,2,7.924375664,0.000535093
Glyma.18G183100,water_soluble_protein,Residual,3077.107462,150,NA,NA
Glyma.09G167400,water_soluble_protein,C(type),140.1653904,1,6.276216382,0.013243805
Glyma.09G167400,water_soluble_protein,Residual,3550.912798,159,NA,NA
Glyma.05G112300,water_soluble_protein,C(type),180.8484773,1,7.973228759,0.005401693
Glyma.05G112300,water_soluble_protein,Residual,3356.93048,148,NA,NA
Glyma.19G031100,water_soluble_protein,C(type),129.8918045,1,5.606661055,0.019159085
Glyma.19G031100,water_soluble_protein,Residual,3498.278616,151,NA,NA
Glyma.01G219800,water_soluble_protein,C(type),440.9187434,3,8.308478564,3.83E-05
Glyma.01G219800,water_soluble_protein,Residual,2618.047477,148,NA,NA
Glyma.08G352100,water_soluble_protein,C(type),576.8179804,2,14.21550125,2.36E-06
Glyma.08G352100,water_soluble_protein,Residual,2880.944955,142,NA,NA
Glyma.04G097600,water_soluble_protein,C(type),191.2307407,1,8.362883462,0.004403419
Glyma.04G097600,water_soluble_protein,Residual,3407.12393,149,NA,NA
Glyma.18G267300,water_soluble_protein,C(type),218.3219515,3,3.350286446,0.020662984
Glyma.18G267300,water_soluble_protein,Residual,3323.423148,153,NA,NA
Glyma.08G146700,water_soluble_protein,C(type),264.9868031,3,4.26717755,0.006385249
Glyma.08G146700,water_soluble_protein,Residual,3022.143856,146,NA,NA
Glyma.01G037700,water_soluble_protein,C(type),204.3342304,1,9.475035408,0.002466435
Glyma.01G037700,water_soluble_protein,Residual,3321.092759,154,NA,NA
Glyma.18G225300,water_soluble_protein,C(type),261.4558923,3,3.826636263,0.011415155
Glyma.18G225300,water_soluble_protein,Residual,3074.636403,135,NA,NA
Glyma.18G279200,water_soluble_protein,C(type),121.5255405,1,5.394292455,0.021470434
Glyma.18G279200,water_soluble_protein,Residual,3582.038072,159,NA,NA
Glyma.11G015500,water_soluble_protein,C(type),121.4547264,1,5.420231087,0.021148598
Glyma.11G015500,water_soluble_protein,Residual,3607.634184,161,NA,NA
Glyma.02G259400,water_soluble_protein,C(type),191.1564666,1,9.177332888,0.002874404
Glyma.02G259400,water_soluble_protein,Residual,3207.696202,154,NA,NA
Glyma.13G205200,water_soluble_protein,C(type),338.9778934,2,8.622899754,0.00028947
Glyma.13G205200,water_soluble_protein,Residual,2850.073406,145,NA,NA
Glyma.18G228200,water_soluble_protein,C(type),263.6874143,2,6.156841733,0.0027229
Glyma.18G228200,water_soluble_protein,Residual,3062.22751,143,NA,NA
Glyma.01G018800,water_soluble_protein,C(type),388.901433,3,6.15846951,0.000562814
Glyma.01G018800,water_soluble_protein,Residual,3157.451964,150,NA,NA
Glyma.17G151100,water_soluble_protein,C(type),164.2532351,2,3.729857436,0.026205607
Glyma.17G151100,water_soluble_protein,Residual,3368.861332,153,NA,NA
Glyma.07G090600,water_soluble_protein,C(type),173.6962976,2,3.833763373,0.023884769
Glyma.07G090600,water_soluble_protein,Residual,3239.450136,143,NA,NA
Glyma.18G017900,water_soluble_protein,C(type),343.0603096,4,3.996276866,0.004153041
Glyma.18G017900,water_soluble_protein,Residual,3176.264279,148,NA,NA
Glyma.13G362200,water_soluble_protein,C(type),160.7302991,2,3.702957215,0.026828964
Glyma.13G362200,water_soluble_protein,Residual,3407.365451,157,NA,NA
Glyma.03G029100,water_soluble_protein,C(type),306.4487323,2,7.699270089,0.000693802
Glyma.03G029100,water_soluble_protein,Residual,2567.248974,129,NA,NA
Glyma.04G061300,water_soluble_protein,C(type),168.7647967,2,3.619610586,0.029312115
Glyma.04G061300,water_soluble_protein,Residual,3287.071326,141,NA,NA
Glyma.06G224600,water_soluble_protein,C(type),118.0767007,1,5.265376718,0.023053446
Glyma.06G224600,water_soluble_protein,Residual,3588.019077,160,NA,NA
Glyma.08G352600,water_soluble_protein,C(type),333.6034974,2,8.646363077,0.000276184
Glyma.08G352600,water_soluble_protein,Residual,2970.898755,154,NA,NA
Glyma.20G110500,water_soluble_protein,C(type),449.271064,1,22.13831498,5.41E-06
Glyma.20G110500,water_soluble_protein,Residual,3287.59946,162,NA,NA
Glyma.17G017300,water_soluble_protein,C(type),299.1138079,1,14.77607249,0.000174332
Glyma.17G017300,water_soluble_protein,Residual,3238.899192,160,NA,NA
Glyma.06G144800,water_soluble_protein,C(type),171.7237143,1,7.975686689,0.005352168
Glyma.06G144800,water_soluble_protein,Residual,3401.882236,158,NA,NA
Glyma.16G058700,water_soluble_protein,C(type),305.7276641,5,2.903315506,0.016164095
Glyma.16G058700,water_soluble_protein,Residual,2716.815902,129,NA,NA
Glyma.08G159700,water_soluble_protein,C(type),105.7221903,1,4.894901682,0.028398349
Glyma.08G159700,water_soluble_protein,Residual,3347.756616,155,NA,NA
Glyma.08G178300,water_soluble_protein,C(type),208.9820514,1,9.538362057,0.00237056
Glyma.08G178300,water_soluble_protein,Residual,3527.451576,161,NA,NA
Glyma.08G329500,water_soluble_protein,C(type),226.0880325,2,5.248323679,0.006250833
Glyma.08G329500,water_soluble_protein,Residual,3273.938789,152,NA,NA
Glyma.17G045800,water_soluble_protein,C(type),215.7460432,3,3.265360774,0.02302084
Glyma.17G045800,water_soluble_protein,Residual,3413.674528,155,NA,NA
Glyma.18G141000,water_soluble_protein,C(type),323.3574126,2,9.222221027,0.000165889
Glyma.18G141000,water_soluble_protein,Residual,2664.777095,152,NA,NA
Glyma.16G082800,water_soluble_protein,C(type),270.3729521,3,4.008692896,0.009056221
Glyma.16G082800,water_soluble_protein,Residual,3012.617539,134,NA,NA
Glyma.03G146100,water_soluble_protein,C(type),175.9747669,3,3.112702967,0.028326957
Glyma.03G146100,water_soluble_protein,Residual,2657.116382,141,NA,NA
Glyma.20G229000,water_soluble_protein,C(type),247.8465402,3,4.08739322,0.008069079
Glyma.20G229000,water_soluble_protein,Residual,2910.567516,144,NA,NA
Glyma.16G091800,water_soluble_protein,C(type),204.4822376,1,9.204575941,0.00282873
Glyma.16G091800,water_soluble_protein,Residual,3465.583778,156,NA,NA
Glyma.01G220200,water_soluble_protein,C(type),256.5728326,2,6.032906204,0.003011186
Glyma.01G220200,water_soluble_protein,Residual,3232.195996,152,NA,NA
Glyma.20G230700,water_soluble_protein,C(type),233.3611793,1,10.2059085,0.001957513
Glyma.20G230700,water_soluble_protein,Residual,1966.415966,86,NA,NA
Glyma.16G084300,water_soluble_protein,C(type),204.7424422,2,4.737238985,0.010062343
Glyma.16G084300,water_soluble_protein,Residual,3371.143095,156,NA,NA
Glyma.08G180600,water_soluble_protein,C(type),197.1903024,2,4.391438408,0.013960412
Glyma.08G180600,water_soluble_protein,Residual,3480.009741,155,NA,NA
Glyma.16G094700,water_soluble_protein,C(type),366.7307683,5,3.154054294,0.010906964
Glyma.16G094700,water_soluble_protein,Residual,2371.965406,102,NA,NA
Glyma.06G320800,water_soluble_protein,C(type),424.2193802,3,6.464822388,0.000412151
Glyma.06G320800,water_soluble_protein,Residual,2821.644936,129,NA,NA
Glyma.05G147500,water_soluble_protein,C(type),113.8995313,1,5.014866923,0.026601513
Glyma.05G147500,water_soluble_protein,Residual,3406.856045,150,NA,NA
Glyma.09G042600,water_soluble_protein,C(type),281.3459768,2,7.241387301,0.001014721
Glyma.09G042600,water_soluble_protein,Residual,2739.101023,141,NA,NA
Glyma.05G138900,water_soluble_protein,C(type),141.1203132,2,3.269328568,0.040853678
Glyma.05G138900,water_soluble_protein,Residual,3129.456857,145,NA,NA
Glyma.05G156100,water_soluble_protein,C(type),153.9653065,1,7.060450401,0.008705771
Glyma.05G156100,water_soluble_protein,Residual,3380.042513,155,NA,NA
Glyma.07G056300,water_soluble_protein,C(type),237.92234,2,5.332192454,0.005760329
Glyma.07G056300,water_soluble_protein,Residual,3458.048731,155,NA,NA
Glyma.18G227700,water_soluble_protein,C(type),350.0086485,3,5.679362963,0.001023716
Glyma.18G227700,water_soluble_protein,Residual,3184.121228,155,NA,NA
Glyma.02G002200,water_soluble_protein,C(type),197.1077243,1,9.304676767,0.002759445
Glyma.02G002200,water_soluble_protein,Residual,2817.435575,133,NA,NA
Glyma.03G161300,water_soluble_protein,C(type),278.3154907,3,4.137919774,0.007605779
Glyma.03G161300,water_soluble_protein,Residual,3138.788798,140,NA,NA
Glyma.06G316100,water_soluble_protein,C(type),229.9420733,2,5.587030063,0.004573611
Glyma.06G316100,water_soluble_protein,Residual,3066.152189,149,NA,NA
Glyma.13G346200,water_soluble_protein,C(type),133.7011478,1,5.769302879,0.017548537
Glyma.13G346200,water_soluble_protein,Residual,3429.837242,148,NA,NA
Glyma.14G053400,water_soluble_protein,C(type),157.8454404,1,7.293459067,0.007700661
Glyma.14G053400,water_soluble_protein,Residual,3311.234376,153,NA,NA
Glyma.19G069600,water_soluble_protein,C(type),164.4529121,1,7.092308121,0.008610683
Glyma.19G069600,water_soluble_protein,Residual,3385.37536,146,NA,NA
Glyma.20G081900,water_soluble_protein,C(type),188.7248072,1,8.540348056,0.00401159
Glyma.20G081900,water_soluble_protein,Residual,3314.70344,150,NA,NA
Glyma.08G099400,water_soluble_protein,C(type),213.4438273,1,9.804879078,0.002067584
Glyma.08G099400,water_soluble_protein,Residual,3504.832229,161,NA,NA
Glyma.13G254300,water_soluble_protein,C(type),187.2914656,2,4.308400474,0.015102352
Glyma.13G254300,water_soluble_protein,Residual,3369.020282,155,NA,NA
Glyma.01G239000,water_soluble_protein,C(type),156.8439053,1,8.457882974,0.004202941
Glyma.01G239000,water_soluble_protein,Residual,2707.43994,146,NA,NA
Glyma.13G178600,water_soluble_protein,C(type),163.2900751,1,7.779054966,0.005935693
Glyma.13G178600,water_soluble_protein,Residual,3316.576624,158,NA,NA
Glyma.17G000600,water_soluble_protein,C(type),122.8901418,1,5.475321637,0.020513851
Glyma.17G000600,water_soluble_protein,Residual,3613.543485,161,NA,NA
Glyma.04G026600,water_soluble_protein,C(type),146.4253893,2,3.282947767,0.040044203
Glyma.04G026600,water_soluble_protein,Residual,3590.445135,161,NA,NA
Glyma.08G127700,water_soluble_protein,C(type),180.6373133,2,4.306318458,0.015313014
Glyma.08G127700,water_soluble_protein,Residual,2936.292811,140,NA,NA
Glyma.18G067200,water_soluble_protein,C(type),249.2897173,2,5.719827288,0.003987457
Glyma.18G067200,water_soluble_protein,Residual,3486.67475,160,NA,NA
Glyma.18G244500,water_soluble_protein,C(type),448.5528393,4,5.12633962,0.000705839
Glyma.18G244500,water_soluble_protein,Residual,2974.987548,136,NA,NA
Glyma.08G181200,water_soluble_protein,C(type),170.3915047,1,7.692851434,0.006199074
Glyma.08G181200,water_soluble_protein,Residual,3566.042122,161,NA,NA
Glyma.20G105900,water_soluble_protein,C(type),213.2833384,2,4.975504359,0.008184816
Glyma.20G105900,water_soluble_protein,Residual,2979.234053,139,NA,NA
Glyma.16G079300,water_soluble_protein,C(type),228.7666663,1,10.40967188,0.001525772
Glyma.16G079300,water_soluble_protein,Residual,3450.288063,157,NA,NA
Glyma.01G224100,water_soluble_protein,C(type),193.2910913,1,9.463486383,0.002473406
Glyma.01G224100,water_soluble_protein,Residual,3206.714746,157,NA,NA
Glyma.08G074500,water_soluble_protein,C(type),151.0718682,1,6.900501927,0.009511774
Glyma.08G074500,water_soluble_protein,Residual,3283.932163,150,NA,NA
Glyma.04G040000,water_soluble_protein,C(type),216.5043155,2,4.909029398,0.008551499
Glyma.04G040000,water_soluble_protein,Residual,3462.107759,157,NA,NA
Glyma.01G218800,water_soluble_protein,C(type),264.780352,2,6.328644981,0.002301588
Glyma.01G218800,water_soluble_protein,Residual,3116.960468,149,NA,NA
Glyma.04G025900,water_soluble_protein,C(type),94.45851177,1,4.17862483,0.042566022
Glyma.04G025900,water_soluble_protein,Residual,3639.431874,161,NA,NA
Glyma.15G254500,water_soluble_protein,C(type),86.60326848,1,4.116032256,0.044179292
Glyma.15G254500,water_soluble_protein,Residual,3282.313899,156,NA,NA
Glyma.03G030600,water_soluble_protein,C(type),240.6336484,4,2.59740187,0.038989205
Glyma.03G030600,water_soluble_protein,Residual,3173.056335,137,NA,NA
Glyma.04G095600,water_soluble_protein,C(type),200.669737,1,9.286262016,0.002706844
Glyma.04G095600,water_soluble_protein,Residual,3414.27136,158,NA,NA
Glyma.08G031700,water_soluble_protein,C(type),153.199822,1,6.877299899,0.009578469
Glyma.08G031700,water_soluble_protein,Residual,3541.909187,159,NA,NA
Glyma.03G191300,water_soluble_protein,C(type),240.9589425,2,5.355417918,0.00566836
Glyma.03G191300,water_soluble_protein,Residual,3374.511749,150,NA,NA
