loc,trait,name,sum_sq,df,F,PR(>F)
Glyma.17G165100,protein_content,C(type),30.9341709,1,6.82614404,0.009690652
Glyma.17G165100,protein_content,Residual,874.6218876,193,NA,NA
Glyma.20G062300,protein_content,C(type),34.39476358,1,7.414631862,0.0070503
Glyma.20G062300,protein_content,Residual,913.8374706,197,NA,NA
Glyma.12G186600,protein_content,C(type),48.17015764,1,10.4727333,0.001418983
Glyma.12G186600,protein_content,Residual,915.3160971,199,NA,NA
Glyma.08G106500,protein_content,C(type),115.982793,2,13.45706556,3.34E-06
Glyma.08G106500,protein_content,Residual,844.6353819,196,NA,NA
Glyma.17G064400,protein_content,C(type),40.55089669,1,9.51772971,0.002340338
Glyma.17G064400,protein_content,Residual,805.2465986,189,NA,NA
Glyma.08G116600,protein_content,C(type),70.62007133,1,16.31148137,7.87E-05
Glyma.08G116600,protein_content,Residual,800.9519736,185,NA,NA
Glyma.03G240000,protein_content,C(type),25.8411413,1,5.534986268,0.019596704
Glyma.03G240000,protein_content,Residual,947.7442997,203,NA,NA
Glyma.03G131200,protein_content,C(type),53.47815501,1,11.55373306,0.000819053
Glyma.03G131200,protein_content,Residual,907.2148657,196,NA,NA
Glyma.03G130100,protein_content,C(type),56.823498,2,6.232186472,0.002395196
Glyma.03G130100,protein_content,Residual,857.0681952,188,NA,NA
Glyma.18G157500,protein_content,C(type),59.68228218,4,3.286327454,0.012306994
Glyma.18G157500,protein_content,Residual,917.1195787,202,NA,NA
Glyma.05G184900,protein_content,C(type),23.29574548,1,4.94063288,0.027456979
Glyma.05G184900,protein_content,Residual,862.8694999,183,NA,NA
Glyma.08G181300,protein_content,C(type),22.92686314,1,4.853080012,0.028738908
Glyma.08G181300,protein_content,Residual,944.8376324,200,NA,NA
Glyma.15G019100,protein_content,C(type),38.04575515,1,8.261970799,0.004490731
Glyma.15G019100,protein_content,Residual,911.7751324,198,NA,NA
Glyma.17G065400,protein_content,C(type),41.71660694,2,4.309558822,0.014806499
Glyma.17G065400,protein_content,Residual,900.2416735,186,NA,NA
Glyma.03G003300,protein_content,C(type),82.8692497,5,3.811618897,0.003235156
Glyma.03G003300,protein_content,Residual,465.2621344,107,NA,NA
Glyma.03G034300,protein_content,C(type),40.46940813,3,2.90420776,0.035909803
Glyma.03G034300,protein_content,Residual,933.628228,201,NA,NA
Glyma.03G017100,protein_content,C(type),75.52763409,3,5.222508839,0.001887575
Glyma.03G017100,protein_content,Residual,689.3526979,143,NA,NA
Glyma.08G075400,protein_content,C(type),20.54574298,1,4.394125477,0.037302039
Glyma.08G075400,protein_content,Residual,949.1731282,203,NA,NA
Glyma.19G011200,protein_content,C(type),61.80969459,1,13.72286812,0.00027376
Glyma.19G011200,protein_content,Residual,905.3317793,201,NA,NA
Glyma.06G273600,protein_content,C(type),83.32896801,2,9.431173465,0.000123362
Glyma.06G273600,protein_content,Residual,857.0418015,194,NA,NA
Glyma.07G087700,protein_content,C(type),67.16239627,3,4.950282874,0.002611788
Glyma.07G087700,protein_content,Residual,700.9815861,155,NA,NA
Glyma.18G027400,protein_content,C(type),48.13506545,2,5.316747588,0.005641885
Glyma.18G027400,protein_content,Residual,887.2409938,196,NA,NA
Glyma.01G037800,protein_content,C(type),74.73291552,1,17.14423164,5.13E-05
Glyma.01G037800,protein_content,Residual,863.095972,198,NA,NA
Glyma.12G009800,protein_content,C(type),84.05524884,3,6.379936881,0.000379238
Glyma.12G009800,protein_content,Residual,865.1540148,197,NA,NA
Glyma.10G210400,protein_content,C(type),56.61800019,3,4.204089942,0.00668796
Glyma.10G210400,protein_content,Residual,785.5961037,175,NA,NA
Glyma.05G030700,protein_content,C(type),35.99999363,1,7.773814793,0.005804698
Glyma.05G030700,protein_content,Residual,940.0788288,203,NA,NA
Glyma.04G050200,protein_content,C(type),21.97418896,1,5.031333558,0.02602377
Glyma.04G050200,protein_content,Residual,847.2888172,194,NA,NA
Glyma.06G172100,protein_content,C(type),20.33756306,1,4.33678144,0.038569301
Glyma.06G172100,protein_content,Residual,937.9104454,200,NA,NA
Glyma.09G243300,protein_content,C(type),46.38916619,2,5.042186336,0.007322832
Glyma.09G243300,protein_content,Residual,901.6204449,196,NA,NA
Glyma.01G001100,protein_content,C(type),24.47360657,1,5.417641284,0.020944576
Glyma.01G001100,protein_content,Residual,894.4435129,198,NA,NA
Glyma.17G028400,protein_content,C(type),69.55432896,1,15.46682059,0.000115734
Glyma.17G028400,protein_content,Residual,899.4004755,200,NA,NA
Glyma.17G161500,protein_content,C(type),44.52111564,2,5.018852331,0.007482609
Glyma.17G161500,protein_content,Residual,873.7714524,197,NA,NA
Glyma.04G043300,protein_content,C(type),31.10825615,1,6.859499273,0.009485917
Glyma.04G043300,protein_content,Residual,916.0825728,202,NA,NA
Glyma.13G320800,protein_content,C(type),53.72491757,1,11.63382085,0.000787953
Glyma.13G320800,protein_content,Residual,895.8908804,194,NA,NA
Glyma.12G010100,protein_content,C(type),32.28771667,2,3.569119436,0.030095797
Glyma.12G010100,protein_content,Residual,854.8857161,189,NA,NA
Glyma.03G060400,protein_content,C(type),62.25313389,3,4.581271247,0.004048797
Glyma.03G060400,protein_content,Residual,833.4350895,184,NA,NA
Glyma.13G045700,protein_content,C(type),67.10517537,3,4.984613636,0.00236091
Glyma.13G045700,protein_content,Residual,870.5725908,194,NA,NA
Glyma.08G109400,protein_content,C(type),105.8480758,2,12.220985,1.10E-05
Glyma.08G109400,protein_content,Residual,731.869191,169,NA,NA
Glyma.15G138700,protein_content,C(type),27.40961005,1,5.83064802,0.016649419
Glyma.15G138700,protein_content,Residual,940.1908657,200,NA,NA
Glyma.04G054100,protein_content,C(type),58.43264423,2,6.489905806,0.001851423
Glyma.04G054100,protein_content,Residual,918.3692166,204,NA,NA
Glyma.20G073400,protein_content,C(type),50.56271413,2,5.416389975,0.005155907
Glyma.20G073400,protein_content,Residual,886.837518,190,NA,NA
Glyma.06G195500,protein_content,C(type),34.40470714,1,7.407197527,0.007066611
Glyma.06G195500,protein_content,Residual,933.5981805,201,NA,NA
Glyma.12G028200,protein_content,C(type),54.05845481,2,5.936159927,0.003143345
Glyma.12G028200,protein_content,Residual,887.897127,195,NA,NA
Glyma.04G190900,protein_content,C(type),29.00710314,1,6.137785833,0.014192347
Glyma.04G190900,protein_content,Residual,817.5959506,173,NA,NA
Glyma.17G148500,protein_content,C(type),43.21778281,2,4.657538352,0.010559009
Glyma.17G148500,protein_content,Residual,913.9917452,197,NA,NA
Glyma.17G020200,protein_content,C(type),40.75177843,1,8.973843677,0.003083216
Glyma.17G020200,protein_content,Residual,912.7758137,201,NA,NA
Glyma.15G029500,protein_content,C(type),37.77592436,1,8.295207676,0.004412567
Glyma.15G029500,protein_content,Residual,901.6812256,198,NA,NA
Glyma.07G174500,protein_content,C(type),23.60493867,2,3.664936982,0.031035487
Glyma.07G174500,protein_content,Residual,209.3243378,65,NA,NA
Glyma.13G000400,protein_content,C(type),49.10228478,2,5.435311264,0.00519697
Glyma.13G000400,protein_content,Residual,727.2323024,161,NA,NA
Glyma.15G037200,protein_content,C(type),48.73866494,3,3.630856016,0.014008412
Glyma.15G037200,protein_content,Residual,832.2547666,186,NA,NA
Glyma.15G039000,protein_content,C(type),52.97241201,2,5.708113102,0.003895001
Glyma.15G039000,protein_content,Residual,909.4592704,196,NA,NA
Glyma.20G136800,protein_content,C(type),36.67269827,3,2.667550233,0.049028864
Glyma.20G136800,protein_content,Residual,866.1055235,189,NA,NA
Glyma.05G145200,protein_content,C(type),49.6193318,1,10.9708312,0.001093933
Glyma.05G145200,protein_content,Residual,927.1825291,205,NA,NA
Glyma.07G270700,protein_content,C(type),32.84532601,2,3.549128725,0.030538166
Glyma.07G270700,protein_content,Residual,943.9565349,204,NA,NA
Glyma.08G131500,protein_content,C(type),42.20453467,1,9.279013083,0.002631971
Glyma.08G131500,protein_content,Residual,905.1288454,199,NA,NA
Glyma.17G014100,protein_content,C(type),22.137025,1,5.133422626,0.02459729
Glyma.17G014100,protein_content,Residual,819.3431667,190,NA,NA
Glyma.09G075200,protein_content,C(type),29.76253142,1,6.605153405,0.010910781
Glyma.09G075200,protein_content,Residual,883.1673999,196,NA,NA
Glyma.15G038100,protein_content,C(type),55.55222857,2,5.987444203,0.003000314
Glyma.15G038100,protein_content,Residual,895.3386245,193,NA,NA
Glyma.18G152200,protein_content,C(type),35.18214599,1,7.561209709,0.006507626
Glyma.18G152200,protein_content,Residual,935.2486727,201,NA,NA
Glyma.18G166000,protein_content,C(type),57.15748619,2,6.204705202,0.002478322
Glyma.18G166000,protein_content,Residual,829.0762559,180,NA,NA
Glyma.20G211800,protein_content,C(type),61.00747259,1,13.3418067,0.00033187
Glyma.20G211800,protein_content,Residual,909.9582478,199,NA,NA
Glyma.13G344600,protein_content,C(type),57.54659009,2,6.385334276,0.002042793
Glyma.13G344600,protein_content,Residual,919.2552708,204,NA,NA
Glyma.08G101400,protein_content,C(type),30.59075105,1,6.423424043,0.012052351
Glyma.08G101400,protein_content,Residual,923.9006586,194,NA,NA
Glyma.15G032900,protein_content,C(type),54.5681803,1,11.85298943,0.000702407
Glyma.15G032900,protein_content,Residual,911.5421697,198,NA,NA
Glyma.07G210600,protein_content,C(type),71.1599336,3,5.547408202,0.00113499
Glyma.07G210600,protein_content,Residual,816.6905351,191,NA,NA
Glyma.20G071300,protein_content,C(type),39.83381368,1,8.663656904,0.003624272
Glyma.20G071300,protein_content,Residual,933.3546175,203,NA,NA
Glyma.04G190100,protein_content,C(type),79.57292829,2,8.84303123,0.000210391
Glyma.04G190100,protein_content,Residual,881.8409401,196,NA,NA
Glyma.07G102200,protein_content,C(type),41.08655498,1,8.691549703,0.003600095
Glyma.07G102200,protein_content,Residual,893.4377822,189,NA,NA
Glyma.13G143900,protein_content,C(type),58.00848362,1,13.20179997,0.000356762
Glyma.13G143900,protein_content,Residual,865.614636,197,NA,NA
Glyma.15G049600,protein_content,C(type),78.70108756,1,18.27400958,2.97E-05
Glyma.15G049600,protein_content,Residual,852.7310479,198,NA,NA
Glyma.08G029600,protein_content,C(type),37.8139506,1,8.368327721,0.004243285
Glyma.08G029600,protein_content,Residual,899.2210176,199,NA,NA
Glyma.13G041700,protein_content,C(type),37.19237449,1,8.246432596,0.004525469
Glyma.13G041700,protein_content,Residual,897.5132504,199,NA,NA
Glyma.06G199600,protein_content,C(type),41.05143256,1,8.673667286,0.003638474
Glyma.06G199600,protein_content,Residual,885.0486923,187,NA,NA
Glyma.15G031700,protein_content,C(type),52.4420721,1,11.6155799,0.000791515
Glyma.15G031700,protein_content,Residual,898.4460901,199,NA,NA
Glyma.01G199400,protein_content,C(type),57.11030387,1,12.62352697,0.000474649
Glyma.01G199400,protein_content,Residual,909.347372,201,NA,NA
Glyma.18G187400,protein_content,C(type),49.03633692,3,3.481113988,0.017014777
Glyma.18G187400,protein_content,Residual,882.7472443,188,NA,NA
Glyma.13G033600,protein_content,C(type),47.14754439,2,5.717744685,0.004521311
Glyma.13G033600,protein_content,Residual,391.676873,95,NA,NA
Glyma.08G147000,protein_content,C(type),85.80570329,3,6.773299336,0.000233521
Glyma.08G147000,protein_content,Residual,781.2074205,185,NA,NA
Glyma.05G248000,protein_content,C(type),29.57891723,2,3.246410467,0.041117448
Glyma.05G248000,protein_content,Residual,851.9035991,187,NA,NA
Glyma.18G170500,protein_content,C(type),32.41098906,1,6.946886462,0.00905161
Glyma.18G170500,protein_content,Residual,937.7738986,201,NA,NA
Glyma.07G049500,protein_content,C(type),27.24458219,1,6.102609386,0.014384506
Glyma.07G049500,protein_content,Residual,843.7744754,189,NA,NA
Glyma.08G030000,protein_content,C(type),45.31581355,2,5.023455737,0.00747798
Glyma.08G030000,protein_content,Residual,861.4906591,191,NA,NA
Glyma.17G159900,protein_content,C(type),95.79355629,3,7.301022068,0.000132429
Glyma.17G159900,protein_content,Residual,660.4019211,151,NA,NA
Glyma.19G255200,protein_content,C(type),74.41972404,1,16.39491059,7.40E-05
Glyma.19G255200,protein_content,Residual,889.6825532,196,NA,NA
Glyma.08G132600,protein_content,C(type),76.2951037,1,17.93943162,3.58E-05
Glyma.08G132600,protein_content,Residual,791.0445319,186,NA,NA
Glyma.18G091400,protein_content,C(type),50.27880346,2,5.705642562,0.003992517
Glyma.18G091400,protein_content,Residual,753.436208,171,NA,NA
Glyma.08G176800,protein_content,C(type),51.95298039,1,11.3642377,0.00089704
Glyma.08G176800,protein_content,Residual,923.4673118,202,NA,NA
Glyma.13G089400,protein_content,C(type),28.89926921,1,6.352041851,0.012494302
Glyma.13G089400,protein_content,Residual,923.5694264,203,NA,NA
Glyma.17G017700,protein_content,C(type),54.72152635,1,12.13788058,0.000604596
Glyma.17G017700,protein_content,Residual,919.6985673,204,NA,NA
Glyma.06G134900,protein_content,C(type),73.08848669,2,7.932087776,0.00048986
Glyma.06G134900,protein_content,Residual,884.5709882,192,NA,NA
Glyma.15G064900,protein_content,C(type),48.82726111,2,5.379753616,0.005379825
Glyma.15G064900,protein_content,Residual,816.8503269,180,NA,NA
Glyma.15G195000,protein_content,C(type),52.8726116,3,3.875668727,0.010155755
Glyma.15G195000,protein_content,Residual,854.9106129,188,NA,NA
Glyma.14G001600,protein_content,C(type),86.16481693,3,6.427546663,0.000362125
Glyma.14G001600,protein_content,Residual,844.5498338,189,NA,NA
Glyma.02G139300,protein_content,C(type),63.92063905,2,6.990856634,0.001183497
Glyma.02G139300,protein_content,Residual,845.7703285,185,NA,NA
Glyma.07G051400,protein_content,C(type),71.67657955,2,8.184042446,0.000397143
Glyma.07G051400,protein_content,Residual,783.8490468,179,NA,NA
Glyma.06G034600,protein_content,C(type),32.54662672,1,7.341739597,0.007363381
Glyma.06G034600,protein_content,Residual,828.9887045,187,NA,NA
Glyma.08G230800,protein_content,C(type),64.36030017,1,14.23108114,0.000213491
Glyma.08G230800,protein_content,Residual,895.4582793,198,NA,NA
Glyma.03G017600,protein_content,C(type),84.81463834,2,9.621207532,0.000105897
Glyma.03G017600,protein_content,Residual,815.4230143,185,NA,NA
Glyma.15G043400,protein_content,C(type),47.03669177,1,10.59628919,0.001330696
Glyma.15G043400,protein_content,Residual,887.7955463,200,NA,NA
Glyma.13G089900,protein_content,C(type),37.484626,1,8.285440291,0.004428672
Glyma.13G089900,protein_content,Residual,909.3553947,201,NA,NA
Glyma.15G018800,protein_content,C(type),41.12101068,1,9.060172761,0.002948756
Glyma.15G018800,protein_content,Residual,907.731271,200,NA,NA
Glyma.17G016900,protein_content,C(type),52.41197749,1,11.623294,0.000784178
Glyma.17G016900,protein_content,Residual,924.3898834,205,NA,NA
Glyma.03G069300,protein_content,C(type),33.00361524,1,7.307381267,0.007467273
Glyma.03G069300,protein_content,Residual,889.7458561,197,NA,NA
Glyma.20G063100,protein_content,C(type),47.44217475,1,10.32457457,0.001530207
Glyma.20G063100,protein_content,Residual,919.0146173,200,NA,NA
Glyma.18G286100,protein_content,C(type),58.90609867,5,2.586787182,0.027644664
Glyma.18G286100,protein_content,Residual,787.90827,173,NA,NA
Glyma.11G171700,protein_content,C(type),27.83199367,1,5.998178438,0.015172974
Glyma.11G171700,protein_content,Residual,937.2950103,202,NA,NA
Glyma.13G310400,protein_content,C(type),62.90445298,3,4.591109417,0.003943796
Glyma.13G310400,protein_content,Residual,899.7227838,197,NA,NA
Glyma.04G115000,protein_content,C(type),61.89707809,2,6.736119192,0.001489725
Glyma.04G115000,protein_content,Residual,877.5336049,191,NA,NA
Glyma.04G169200,protein_content,C(type),48.68543223,2,5.434189126,0.005093703
Glyma.04G169200,protein_content,Residual,824.2370041,184,NA,NA
Glyma.08G336700,protein_content,C(type),41.0632967,1,9.048244836,0.002970728
Glyma.08G336700,protein_content,Residual,898.5756788,198,NA,NA
Glyma.19G245800,protein_content,C(type),64.17744794,3,4.803442481,0.003021244
Glyma.19G245800,protein_content,Residual,828.3646131,186,NA,NA
Glyma.15G033800,protein_content,C(type),73.03367459,3,5.604137173,0.001058891
Glyma.15G033800,protein_content,Residual,816.6782504,188,NA,NA
Glyma.08G114800,protein_content,C(type),80.100665,2,8.8960668,0.000203485
Glyma.08G114800,protein_content,Residual,846.3810669,188,NA,NA
Glyma.20G059400,protein_content,C(type),31.21303499,1,6.719618456,0.010239518
Glyma.20G059400,protein_content,Residual,929.0121214,200,NA,NA
Glyma.02G073200,protein_content,C(type),43.76387983,2,5.173310015,0.006495337
Glyma.02G073200,protein_content,Residual,799.4275681,189,NA,NA
Glyma.01G010200,protein_content,C(type),46.48222917,1,10.02363373,0.001794965
Glyma.01G010200,protein_content,Residual,899.6290866,194,NA,NA
Glyma.10G208800,protein_content,C(type),66.15283716,1,15.21915464,0.000129952
Glyma.10G208800,protein_content,Residual,886.7232837,204,NA,NA
Glyma.12G220700,protein_content,C(type),65.05917732,1,14.44727253,0.000191299
Glyma.12G220700,protein_content,Residual,900.643041,200,NA,NA
Glyma.13G320400,protein_content,C(type),75.9456385,1,16.74873336,6.28E-05
Glyma.13G320400,protein_content,Residual,870.6068857,192,NA,NA
Glyma.20G218700,protein_content,C(type),35.01449875,1,7.750880999,0.005929699
Glyma.20G218700,protein_content,Residual,831.2174797,184,NA,NA
Glyma.05G177700,protein_content,C(type),68.99793913,3,5.251155523,0.001665036
Glyma.05G177700,protein_content,Residual,849.6923604,194,NA,NA
Glyma.07G180200,protein_content,C(type),26.3397883,2,3.085296967,0.048102517
Glyma.07G180200,protein_content,Residual,781.1535343,183,NA,NA
Glyma.16G141100,protein_content,C(type),47.0410748,3,3.227887131,0.023861774
Glyma.16G141100,protein_content,Residual,845.2533274,174,NA,NA
Glyma.11G026800,protein_content,C(type),50.33052633,3,3.633942472,0.013864122
Glyma.11G026800,protein_content,Residual,904.8742732,196,NA,NA
Glyma.08G145700,protein_content,C(type),71.21937333,1,16.04425683,8.83E-05
Glyma.08G145700,protein_content,Residual,856.7139754,193,NA,NA
Glyma.18G130500,protein_content,C(type),20.21906114,1,4.276040114,0.039933744
Glyma.18G130500,protein_content,Residual,950.4193556,201,NA,NA
Glyma.05G196900,protein_content,C(type),42.00013847,2,4.535250782,0.011885684
Glyma.05G196900,protein_content,Residual,898.2994828,194,NA,NA
Glyma.08G105200,protein_content,C(type),147.7033776,3,11.73135585,4.71E-07
Glyma.08G105200,protein_content,Residual,751.231853,179,NA,NA
Glyma.08G060300,protein_content,C(type),22.32313637,1,5.064429101,0.025504846
Glyma.08G060300,protein_content,Residual,885.9735858,201,NA,NA
Glyma.19G260100,protein_content,C(type),100.2247647,1,23.4133383,2.64E-06
Glyma.19G260100,protein_content,Residual,839.0112353,196,NA,NA
Glyma.04G094100,protein_content,C(type),45.40057237,2,4.885091562,0.00849405
Glyma.04G094100,protein_content,Residual,920.0762376,198,NA,NA
Glyma.01G226900,protein_content,C(type),39.94230555,2,4.240123311,0.015749316
Glyma.01G226900,protein_content,Residual,923.1679497,196,NA,NA
Glyma.14G189800,protein_content,C(type),62.25332562,2,6.857064303,0.001329115
Glyma.14G189800,protein_content,Residual,871.5565431,192,NA,NA
Glyma.11G214700,protein_content,C(type),20.74227646,1,4.447595887,0.036164385
Glyma.11G214700,protein_content,Residual,956.0595844,205,NA,NA
Glyma.20G219400,protein_content,C(type),30.2223953,1,6.49429067,0.011580516
Glyma.20G219400,protein_content,Residual,921.4300027,198,NA,NA
Glyma.02G125800,protein_content,C(type),78.28463461,3,5.902349406,0.000713064
Glyma.02G125800,protein_content,Residual,848.8512404,192,NA,NA
Glyma.10G151200,protein_content,C(type),22.07270084,1,4.715730553,0.03107073
Glyma.10G151200,protein_content,Residual,931.4500514,199,NA,NA
Glyma.18G129000,protein_content,C(type),20.9372752,1,4.428440684,0.036613084
Glyma.18G129000,protein_content,Residual,931.3985459,197,NA,NA
Glyma.18G181000,protein_content,C(type),42.53931241,2,4.644315319,0.010655432
Glyma.18G181000,protein_content,Residual,934.2625485,204,NA,NA
Glyma.05G247400,protein_content,C(type),31.49930598,2,3.426664881,0.03451671
Glyma.05G247400,protein_content,Residual,873.2788795,190,NA,NA
Glyma.20G221800,protein_content,C(type),75.99349344,3,5.778503757,0.000850949
Glyma.20G221800,protein_content,Residual,802.2151226,183,NA,NA
Glyma.05G183700,protein_content,C(type),35.09569293,1,7.544463515,0.006580363
Glyma.05G183700,protein_content,Residual,911.7620889,196,NA,NA
Glyma.06G195400,protein_content,C(type),24.81128855,1,5.320010341,0.024674042
Glyma.06G195400,protein_content,Residual,270.4984848,58,NA,NA
Glyma.13G045500,protein_content,C(type),56.39597104,3,4.485920486,0.004567496
Glyma.13G045500,protein_content,Residual,787.8310659,188,NA,NA
Glyma.18G229100,protein_content,C(type),60.32039402,4,3.404338021,0.010275851
Glyma.18G229100,protein_content,Residual,828.3485372,187,NA,NA
Glyma.01G214100,protein_content,C(type),31.82520776,1,6.81679972,0.009714511
Glyma.01G214100,protein_content,Residual,933.7287016,200,NA,NA
Glyma.20G053400,protein_content,C(type),36.84867369,1,7.987051776,0.005184622
Glyma.20G053400,protein_content,Residual,931.9373773,202,NA,NA
Glyma.08G169700,protein_content,C(type),72.33748095,2,8.055165692,0.000443042
Glyma.08G169700,protein_content,Residual,826.1839051,184,NA,NA
Glyma.06G293300,protein_content,C(type),81.90923594,4,4.62843935,0.001385188
Glyma.06G293300,protein_content,Residual,822.9079358,186,NA,NA
Glyma.08G134800,protein_content,C(type),79.29402881,2,9.291980985,0.000143401
Glyma.08G134800,protein_content,Residual,780.8242018,183,NA,NA
Glyma.08G245900,protein_content,C(type),81.81862132,1,18.71401794,2.53E-05
Glyma.08G245900,protein_content,Residual,773.8528424,177,NA,NA
Glyma.08G237700,protein_content,C(type),48.89452685,1,10.96745442,0.001103028
Glyma.08G237700,protein_content,Residual,878.2550098,197,NA,NA
Glyma.13G306800,protein_content,C(type),78.09902901,3,5.740739671,0.00087903
Glyma.13G306800,protein_content,Residual,875.2131527,193,NA,NA
Glyma.20G071000,protein_content,C(type),40.56659185,1,8.861759067,0.003264301
Glyma.20G071000,protein_content,Residual,933.8535018,204,NA,NA
Glyma.15G047700,protein_content,C(type),52.25647481,1,11.48507847,0.000847324
Glyma.15G047700,protein_content,Residual,896.3391553,197,NA,NA
Glyma.06G312000,protein_content,C(type),67.52400971,3,5.060768426,0.002149995
Glyma.06G312000,protein_content,Residual,840.5863012,189,NA,NA
Glyma.20G222800,protein_content,C(type),80.60211481,3,5.934179745,0.000697778
Glyma.20G222800,protein_content,Residual,819.4888711,181,NA,NA
Glyma.03G240600,protein_content,C(type),32.53440631,2,3.822344977,0.023559857
Glyma.03G240600,protein_content,Residual,817.1169855,192,NA,NA
Glyma.13G280100,protein_content,C(type),64.31707447,2,6.99834779,0.00118153
Glyma.13G280100,protein_content,Residual,831.7242032,181,NA,NA
Glyma.20G057700,protein_content,C(type),36.84867369,1,7.987051776,0.005184622
Glyma.20G057700,protein_content,Residual,931.9373773,202,NA,NA
Glyma.07G039300,protein_content,C(type),44.0765204,2,4.734001157,0.009860261
Glyma.07G039300,protein_content,Residual,879.8542796,189,NA,NA
Glyma.15G051500,protein_content,C(type),39.3861816,1,8.81453691,0.003373415
Glyma.15G051500,protein_content,Residual,848.9810163,190,NA,NA
Glyma.01G197500,protein_content,C(type),65.58591763,1,14.61809024,0.000177049
Glyma.01G197500,protein_content,Residual,874.892255,195,NA,NA
Glyma.07G215500,protein_content,C(type),37.34750233,1,8.369335447,0.004252278
Glyma.07G215500,protein_content,Residual,865.7097686,194,NA,NA
Glyma.06G213500,protein_content,C(type),75.26436269,3,5.545584481,0.001144702
Glyma.06G213500,protein_content,Residual,845.9845169,187,NA,NA
Glyma.13G308700,protein_content,C(type),55.55095082,2,6.11779992,0.0026692
Glyma.13G308700,protein_content,Residual,849.0002892,187,NA,NA
Glyma.10G151300,protein_content,C(type),22.33593257,1,4.810054923,0.029483
Glyma.10G151300,protein_content,Residual,900.8568486,194,NA,NA
Glyma.11G068600,protein_content,C(type),41.06795132,2,4.424025139,0.013193563
Glyma.11G068600,protein_content,Residual,919.0108676,198,NA,NA
Glyma.20G029800,protein_content,C(type),27.83495658,1,6.160428166,0.013875537
Glyma.20G029800,protein_content,Residual,917.2245878,203,NA,NA
Glyma.01G009800,protein_content,C(type),27.96264452,1,6.049655647,0.014758088
Glyma.01G009800,protein_content,Residual,924.4375599,200,NA,NA
Glyma.01G183800,protein_content,C(type),29.42874724,1,6.372166127,0.012365463
Glyma.01G183800,protein_content,Residual,928.2837385,201,NA,NA
Glyma.05G057000,protein_content,C(type),37.50739123,1,8.07670815,0.004950841
Glyma.05G057000,protein_content,Residual,924.1352685,199,NA,NA
Glyma.20G220200,protein_content,C(type),105.7603642,3,8.354449584,3.05E-05
Glyma.20G220200,protein_content,Residual,789.0880148,187,NA,NA
Glyma.13G356300,protein_content,C(type),59.49341698,1,13.32322084,0.000337419
Glyma.13G356300,protein_content,Residual,861.8208476,193,NA,NA
Glyma.08G111700,protein_content,C(type),84.46831447,1,19.29464809,1.81E-05
Glyma.08G111700,protein_content,Residual,884.3177365,202,NA,NA
Glyma.17G072100,protein_content,C(type),62.35484644,3,4.848839943,0.002857619
Glyma.17G072100,protein_content,Residual,784.4444605,183,NA,NA
Glyma.17G074000,protein_content,C(type),33.42763996,1,7.412655519,0.007070044
Glyma.17G074000,protein_content,Residual,870.3405272,193,NA,NA
Glyma.14G031600,protein_content,C(type),84.98963293,4,4.817351364,0.001007957
Glyma.14G031600,protein_content,Residual,838.0139332,190,NA,NA
Glyma.07G148100,protein_content,C(type),23.95039782,1,5.071196855,0.025515049
Glyma.07G148100,protein_content,Residual,864.2777881,183,NA,NA
Glyma.20G187100,protein_content,C(type),78.01841946,2,8.769136059,0.000230328
Glyma.20G187100,protein_content,Residual,818.5178725,184,NA,NA
Glyma.06G205300,protein_content,C(type),51.64021081,1,11.15326069,0.001005912
Glyma.06G205300,protein_content,Residual,898.2306764,194,NA,NA
Glyma.16G181500,protein_content,C(type),83.48627747,5,3.626483783,0.003741993
Glyma.16G181500,protein_content,Residual,851.7871445,185,NA,NA
Glyma.08G104000,protein_content,C(type),102.4700355,3,7.921402073,5.29E-05
Glyma.08G104000,protein_content,Residual,810.6463348,188,NA,NA
Glyma.08G145000,protein_content,C(type),88.32205212,1,20.31348476,1.13E-05
Glyma.08G145000,protein_content,Residual,852.1985479,196,NA,NA
Glyma.10G025800,protein_content,C(type),25.13125922,1,5.536453634,0.019585499
Glyma.10G025800,protein_content,Residual,916.9252918,202,NA,NA
Glyma.03G059700,protein_content,C(type),32.78843267,2,3.601336963,0.029260186
Glyma.03G059700,protein_content,Residual,823.9587652,181,NA,NA
Glyma.18G176000,protein_content,C(type),75.64988156,2,8.095581397,0.000436428
Glyma.18G176000,protein_content,Residual,803.6346613,172,NA,NA
Glyma.08G119100,protein_content,C(type),122.329353,4,7.464977487,1.37E-05
Glyma.08G119100,protein_content,Residual,745.6131743,182,NA,NA
Glyma.18G159700,protein_content,C(type),40.34386414,2,4.345171288,0.014268438
Glyma.18G159700,protein_content,Residual,891.3367738,192,NA,NA
Glyma.17G016600,protein_content,C(type),98.08485942,2,11.78140671,1.46E-05
Glyma.17G016600,protein_content,Residual,832.5394568,200,NA,NA
Glyma.06G275400,protein_content,C(type),75.37178337,3,5.744440512,0.000879018
Glyma.06G275400,protein_content,Residual,830.9854146,190,NA,NA
Glyma.08G145800,protein_content,C(type),69.00727707,1,15.86465084,9.55E-05
Glyma.08G145800,protein_content,Residual,861.2506509,198,NA,NA
Glyma.17G045200,protein_content,C(type),33.01896461,2,3.467832347,0.03312107
Glyma.17G045200,protein_content,Residual,928.3462197,195,NA,NA
Glyma.12G193800,protein_content,C(type),32.102421,2,3.494806532,0.032373864
Glyma.12G193800,protein_content,Residual,849.6819253,185,NA,NA
